City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
693,Weligama,5.9667,80.4167,77.25,91,97,4.63,overcast clouds
694,Choix,26.7092,-108.3219,85.26,37,0,1.05,clear sky
695,Hambantota,6.1241,81.1185,79.54,82,96,4.45,overcast clouds
696,Panalingaan,8.7842,117.4231,79.23,85,43,1.05,scattered clouds
697,Yumen,40.2833,97.2,40.53,39,8,7.25,clear sky
698,Exeter,50.7236,-3.5275,54.12,83,20,6.91,few clouds
699,Bocana De Paiwas,12.7857,-85.1227,80.98,81,100,3.04,overcast clouds
700,Walvis Bay,-22.9575,14.5053,60.1,76,34,10.04,scattered clouds
701,Gilgit,35.9221,74.3087,52.59,47,7,4.74,clear sky
702,Kandrian,-6.2167,149.55,77.67,88,96,4.68,overcast clouds
703,Tuy Hoa,13.0833,109.3,75.9,91,31,4.12,scattered clouds
704,Guiren,33.6697,118.1889,60.19,67,1,6.85,light rain
705,Artyom,40.4723,50.333,53.74,64,98,5.32,overcast clouds
706,Haverfordwest,51.8017,-4.9691,55.54,84,61,1.99,broken clouds
707,Dolores,-36.3132,-57.6792,81.34,54,5,8.48,clear sky
